checkpoint,group,episode,offset,frame_idx,goal_score_std
epoch1,obtain_coverage,16,0.5,6600,0.009378578513860703
epoch1,obtain_coverage,17,0.0,6800,0.008651209995150566
epoch1,obtain_coverage,17,0.1,6840,0.005734615959227085
epoch1,obtain_coverage,17,0.25,6900,0.002451118314638734
epoch1,obtain_coverage,17,0.5,7000,0.009302914142608643
epoch1,obtain_coverage,18,0.0,7200,0.026361552998423576
epoch1,obtain_coverage,18,0.1,7240,0.004270600154995918
epoch1,obtain_coverage,18,0.25,7300,0.014384650625288486
epoch1,obtain_coverage,18,0.5,7400,0.01874065212905407
epoch1,obtain_coverage,19,0.0,7600,0.035671416670084
epoch1,obtain_coverage,19,0.1,7640,0.0019270593766123056
epoch1,obtain_coverage,19,0.25,7700,0.006453054491430521
epoch1,obtain_coverage,19,0.5,7800,0.013745341449975967
epoch2,treechop,5,0.0,11352,0.016166161745786667
epoch2,treechop,5,0.1,11553,0.0194558035582304
epoch2,treechop,5,0.25,11855,0.015347612090408802
epoch2,treechop,5,0.5,12358,0.004241796210408211
epoch2,treechop,7,0.0,15807,0.02870866470038891
epoch2,treechop,7,0.1,16008,0.008194802328944206
epoch2,treechop,7,0.25,16310,0.0038225771859288216
epoch2,treechop,7,0.5,16813,0.01769506372511387
epoch2,treechop,12,0.0,26736,0.038252800703048706
epoch2,treechop,12,0.1,26980,0.0006624371162615716
epoch2,treechop,12,0.25,27345,0.002118167467415333
epoch2,treechop,12,0.5,27954,0.019793080165982246
epoch2,treechop,15,0.0,33352,0.012170176021754742
epoch2,treechop,15,0.1,33566,0.003180307801812887
epoch2,treechop,15,0.25,33886,0.0037037506699562073
epoch2,treechop,15,0.5,34421,0.010041746310889721
epoch2,treechop,16,0.0,35491,0.023146016523241997
epoch2,treechop,16,0.1,35795,0.002405025064945221
epoch2,treechop,16,0.25,36250,0.005355415400117636
epoch2,treechop,16,0.5,37009,0.0022686889860779047
epoch2,treechop,18,0.0,42663,0.022467931732535362
epoch2,treechop,18,0.1,42919,0.006137826479971409
epoch2,treechop,18,0.25,43302,0.008097676560282707
epoch2,treechop,18,0.5,43941,0.013924414291977882
epoch2,treechop,33,0.0,72013,0.014295205473899841
epoch2,treechop,33,0.1,72228,0.01071272324770689
epoch2,treechop,33,0.25,72551,0.0004953088355250657
epoch2,treechop,33,0.5,73089,0.0033839077223092318
epoch2,treechop,37,0.0,80473,0.012548853643238544
epoch2,treechop,37,0.1,80667,0.003028640290722251
epoch2,treechop,37,0.25,80959,0.011425727047026157
epoch2,treechop,37,0.5,81445,0.0009739642846398056
epoch2,treechop,45,0.0,98880,0.012520075775682926
epoch2,treechop,45,0.1,99033,0.009322470054030418
epoch2,treechop,45,0.25,99262,0.005719291511923075
epoch2,treechop,45,0.5,99644,0.010178353637456894
epoch2,treechop,52,0.0,110292,0.014424021355807781
epoch2,treechop,52,0.1,110460,0.009904622100293636
epoch2,treechop,52,0.25,110712,0.008175860159099102
epoch2,treechop,52,0.5,111132,0.0009961177129298449
epoch2,treechop,55,0.0,115879,0.007698324508965015
epoch2,treechop,55,0.1,116032,0.0011594693642109632
epoch2,treechop,55,0.25,116261,0.0049359239637851715
epoch2,treechop,55,0.5,116643,0.004077919293195009
epoch2,treechop,66,0.0,139059,0.012997359037399292
epoch2,treechop,66,0.1,139236,0.006027426104992628
epoch2,treechop,66,0.25,139501,0.004472111817449331
epoch2,treechop,66,0.5,139942,0.0012129128444939852
epoch2,treechop,71,0.0,148789,0.03173249587416649
epoch2,treechop,71,0.1,149042,0.006891658529639244
epoch2,treechop,71,0.25,149421,0.010884957388043404
epoch2,treechop,71,0.5,150054,0.007236580364406109
epoch2,treechop,75,0.0,159717,0.035609468817710876
epoch2,treechop,75,0.1,159995,0.006695017218589783
epoch2,treechop,75,0.25,160411,0.009150553494691849
epoch2,treechop,75,0.5,161105,0.014067660085856915
epoch2,treechop,80,0.0,173175,0.0328652448952198
epoch2,treechop,80,0.1,173438,0.0030333877075463533
epoch2,treechop,80,0.25,173833,0.01966802030801773
epoch2,treechop,80,0.5,174490,0.008256657980382442
epoch2,treechop,83,0.0,180856,0.026676898822188377
epoch2,treechop,83,0.1,181108,0.0028611700981855392
epoch2,treechop,83,0.25,181487,0.003218413097783923
epoch2,treechop,83,0.5,182118,0.025095252320170403
epoch2,treechop,86,0.0,189843,0.02977403812110424
epoch2,treechop,86,0.1,190092,0.011351311579346657
epoch2,treechop,86,0.25,190467,0.016301985830068588
epoch2,treechop,86,0.5,191090,0.004465246107429266
epoch2,treechop,90,0.0,200566,0.026315908879041672
epoch2,treechop,90,0.1,200824,0.003523407503962517
epoch2,treechop,90,0.25,201211,0.005588527303189039
epoch2,treechop,90,0.5,201856,0.020572388544678688
epoch2,treechop,92,0.0,206034,0.023989029228687286
epoch2,treechop,92,0.1,206344,0.0025065108202397823
epoch2,treechop,92,0.25,206808,0.0034339053090661764
epoch2,treechop,92,0.5,207582,0.003454088931903243
epoch2,treechop,96,0.0,214618,0.013444208540022373
epoch2,treechop,96,0.1,214816,0.008509867824614048
epoch2,treechop,96,0.25,215114,0.004032298922538757
epoch2,treechop,96,0.5,215610,0.00423778872936964
epoch2,treechop,116,0.0,259771,0.002936616074293852
epoch2,treechop,116,0.1,259931,0.007104882970452309
epoch2,treechop,116,0.25,260172,0.019066892564296722
epoch2,treechop,116,0.5,260573,0.0006558093591593206
epoch2,treechop,118,0.0,263031,0.002094743074849248
epoch2,treechop,118,0.1,263169,0.0026020079385489225
epoch2,treechop,118,0.25,263375,0.0023915935307741165
epoch2,treechop,118,0.5,263720,0.004904683213680983
epoch2,treechop,122,0.0,269372,0.006039636675268412
epoch2,treechop,122,0.1,269551,0.0041626519523561
epoch2,treechop,122,0.25,269818,0.0025209570303559303
epoch2,treechop,122,0.5,270265,0.00045851559843868017
epoch2,treechop,124,0.0,273100,0.006131771020591259
epoch2,treechop,124,0.1,273257,0.0065259551629424095
epoch2,treechop,124,0.25,273493,0.007824216969311237
epoch2,treechop,124,0.5,273886,0.009716170839965343
epoch2,treechop,125,0.0,274673,0.014000462368130684
epoch2,treechop,125,0.1,274823,0.011506997048854828
epoch2,treechop,125,0.25,275049,0.0027958513237535954
epoch2,treechop,125,0.5,275425,0.006701437756419182
epoch2,treechop,134,0.0,289660,0.009343619458377361
epoch2,treechop,134,0.1,289843,0.007657929789274931
epoch2,treechop,134,0.25,290117,0.0007889513508416712
epoch2,treechop,134,0.5,290574,0.003266985295340419
epoch2,treechop,135,0.0,291490,0.0036385590210556984
epoch2,treechop,135,0.1,291679,0.010129536502063274
epoch2,treechop,135,0.25,291962,0.007635161746293306
epoch2,treechop,135,0.5,292434,0.0057800812646746635
epoch2,treechop,138,0.0,296663,0.010349995456635952
epoch2,treechop,138,0.1,296858,0.00990817230194807
epoch2,treechop,138,0.25,297150,0.015318025834858418
epoch2,treechop,138,0.5,297637,0.008117112331092358
epoch2,treechop,145,0.0,311140,0.021363547071814537
epoch2,treechop,145,0.1,311307,0.010240428149700165
epoch2,treechop,145,0.25,311557,0.0009922814788296819
epoch2,treechop,145,0.5,311974,0.02080167643725872
epoch2,treechop,149,0.0,323333,0.01935231313109398
epoch2,treechop,149,0.1,323572,0.008978636004030704
epoch2,treechop,149,0.25,323930,0.0024124947376549244
epoch2,treechop,149,0.5,324527,0.002902597188949585
epoch2,treechop,154,0.0,333986,0.007310887333005667
epoch2,treechop,154,0.1,334138,0.015048588626086712
epoch2,treechop,154,0.25,334366,0.002341603161767125
epoch2,treechop,154,0.5,334745,0.002686481922864914
epoch2,treechop,156,0.0,337454,0.013512053526937962
epoch2,treechop,156,0.1,337649,0.03017977625131607
epoch2,treechop,156,0.25,337942,0.0034471405670046806
epoch2,treechop,156,0.5,338429,0.0019125081598758698
epoch2,treechop,158,0.0,341211,0.011027490720152855
epoch2,treechop,158,0.1,341562,0.026208801195025444
epoch2,treechop,158,0.25,342088,0.019130663946270943
epoch2,treechop,158,0.5,342965,0.0015064104227349162
epoch2,treechop,170,0.0,364588,0.011462045833468437
epoch2,treechop,170,0.1,364739,0.008034434169530869
epoch2,treechop,170,0.25,364966,0.0023890018928796053
epoch2,treechop,170,0.5,365344,0.005348283797502518
epoch2,treechop,176,0.0,375082,0.022891534492373466
epoch2,treechop,176,0.1,375305,0.004232074599713087
epoch2,treechop,176,0.25,375639,0.006254600826650858
epoch2,treechop,176,0.5,376196,0.007196562830358744
epoch2,treechop,185,0.0,393144,0.021850256249308586
epoch2,treechop,185,0.1,393300,0.0022116501349955797
epoch2,treechop,185,0.25,393535,0.0005870080785825849
epoch2,treechop,185,0.5,393926,0.0011029827874153852
epoch2,treechop,187,0.0,396784,0.024580415338277817
epoch2,treechop,187,0.1,397110,0.005402451381087303
epoch2,treechop,187,0.25,397598,0.010227898135781288
epoch2,treechop,187,0.5,398412,0.017370382323861122
epoch2,treechop,188,0.0,400041,0.019976932555437088
epoch2,treechop,188,0.1,400420,0.006456769071519375
epoch2,treechop,188,0.25,400987,0.009869113564491272
epoch2,treechop,188,0.5,401934,0.002853898797184229
epoch2,treechop,190,0.0,405912,0.024532059207558632
epoch2,treechop,190,0.1,406123,0.015196384862065315
epoch2,treechop,190,0.25,406440,0.009297109209001064
epoch2,treechop,190,0.5,406969,0.004572180099785328
epoch2,treechop,194,0.0,415139,0.02342504821717739
epoch2,treechop,194,0.1,415344,0.0035619589034467936
epoch2,treechop,194,0.25,415651,0.004777791444212198
epoch2,treechop,194,0.5,416163,0.005808326415717602
epoch2,obtain_spawn,ep001_1784633250670,0.0,0,0.0023538286332041025
epoch2,obtain_spawn,ep001_1784633396270,0.0,0,0.0014728126116096973
epoch2,obtain_spawn,ep001_1784633525602,0.0,0,0.0017079489771276712
epoch2,obtain_spawn,ep001_1784647041967,0.0,0,0.0011963527649641037
epoch2,obtain_spawn,ep001_1784647176868,0.0,0,0.003362996270880103
epoch2,obtain_spawn,ep001_1784647301681,0.0,0,0.0072884405963122845
epoch2,obtain_spawn,ep001_1784647444573,0.0,0,0.00130165193695575
epoch2,obtain_spawn,ep001_1784647592008,0.0,0,0.024819741025567055
epoch2,obtain_spawn,ep001_1784647708743,0.0,0,0.0024193800054490566
epoch2,obtain_spawn,ep001_1784647828624,0.0,0,0.005423071328550577
epoch2,obtain_spawn,ep001_1784647943879,0.0,0,0.003150748088955879
epoch2,obtain_coverage,0,0.0,0,0.0030775920022279024
epoch2,obtain_coverage,0,0.1,40,0.006515153218060732
epoch2,obtain_coverage,0,0.25,100,0.008826969191432
epoch2,obtain_coverage,0,0.5,200,0.0015980169409886003
epoch2,obtain_coverage,1,0.0,400,0.0026092559564858675
epoch2,obtain_coverage,1,0.1,440,0.0030893643852323294
epoch2,obtain_coverage,1,0.25,500,0.002119031734764576
epoch2,obtain_coverage,1,0.5,600,0.007999252527952194
epoch2,obtain_coverage,2,0.0,800,0.015330657362937927
epoch2,obtain_coverage,2,0.1,840,0.002414026763290167
epoch2,obtain_coverage,2,0.25,900,0.006301055662333965
epoch2,obtain_coverage,2,0.5,1000,0.002643123734742403
epoch2,obtain_coverage,3,0.0,1200,0.020228911191225052
epoch2,obtain_coverage,3,0.1,1240,0.0036438198294490576
epoch2,obtain_coverage,3,0.25,1300,0.0018555112183094025
epoch2,obtain_coverage,3,0.5,1400,0.0003128197859041393
epoch2,obtain_coverage,4,0.0,1600,0.011168194934725761
epoch2,obtain_coverage,4,0.1,1640,0.005275100469589233
epoch2,obtain_coverage,4,0.25,1700,0.0006922060274519026
epoch2,obtain_coverage,4,0.5,1800,0.0009135365835390985
epoch2,obtain_coverage,5,0.0,2000,0.001125479582697153
epoch2,obtain_coverage,5,0.1,2040,0.004727821331471205
epoch2,obtain_coverage,5,0.25,2100,0.0032721085008233786
epoch2,obtain_coverage,5,0.5,2200,0.009298414923250675
epoch2,obtain_coverage,6,0.0,2400,0.007636571303009987
epoch2,obtain_coverage,6,0.1,2440,0.003741678548976779
epoch2,obtain_coverage,6,0.25,2500,0.0038490816950798035
epoch2,obtain_coverage,6,0.5,2600,0.0029994668439030647
epoch2,obtain_coverage,7,0.0,2800,0.004093526862561703
epoch2,obtain_coverage,7,0.1,2840,0.0017415417823940516
epoch2,obtain_coverage,7,0.25,2900,0.0028629775624722242
epoch2,obtain_coverage,7,0.5,3000,0.00513911759480834
epoch2,obtain_coverage,8,0.0,3200,0.0007880407501943409
epoch2,obtain_coverage,8,0.1,3240,0.001808338100090623
epoch2,obtain_coverage,8,0.25,3300,0.002647249959409237
epoch2,obtain_coverage,8,0.5,3400,0.00044297732529230416
epoch2,obtain_coverage,9,0.0,3600,0.007888264022767544
epoch2,obtain_coverage,9,0.1,3640,0.01032297033816576
epoch2,obtain_coverage,9,0.25,3700,0.0019550782162696123
epoch2,obtain_coverage,9,0.5,3800,0.0051526864990592
epoch2,obtain_coverage,10,0.0,4000,0.0059714652597904205
epoch2,obtain_coverage,10,0.1,4040,0.006507609970867634
epoch2,obtain_coverage,10,0.25,4100,0.0048360805958509445
epoch2,obtain_coverage,10,0.5,4200,0.0038941206876188517
epoch2,obtain_coverage,11,0.0,4400,0.0008287786622531712
epoch2,obtain_coverage,11,0.1,4440,0.006754070986062288
epoch2,obtain_coverage,11,0.25,4500,0.0061405920423567295
epoch2,obtain_coverage,11,0.5,4600,0.004073089454323053
epoch2,obtain_coverage,12,0.0,4800,0.004122277721762657
epoch2,obtain_coverage,12,0.1,4840,0.005490274168550968
epoch2,obtain_coverage,12,0.25,4900,0.002579896477982402
epoch2,obtain_coverage,12,0.5,5000,0.004112903028726578
epoch2,obtain_coverage,13,0.0,5200,0.0026814837474375963
epoch2,obtain_coverage,13,0.1,5240,0.0035426400136202574
epoch2,obtain_coverage,13,0.25,5300,0.002478607464581728
epoch2,obtain_coverage,13,0.5,5400,0.0038928447756916285
epoch2,obtain_coverage,14,0.0,5600,0.026027286425232887
epoch2,obtain_coverage,14,0.1,5640,0.028836019337177277
epoch2,obtain_coverage,14,0.25,5700,0.02523251436650753
epoch2,obtain_coverage,14,0.5,5800,0.014423380605876446
epoch2,obtain_coverage,15,0.0,6000,0.007811904419213533
epoch2,obtain_coverage,15,0.1,6040,0.003877063747495413
epoch2,obtain_coverage,15,0.25,6100,0.0020884214900434017
epoch2,obtain_coverage,15,0.5,6200,0.0029382354114204645
epoch2,obtain_coverage,16,0.0,6400,0.008258834481239319
epoch2,obtain_coverage,16,0.1,6440,0.004725037142634392
epoch2,obtain_coverage,16,0.25,6500,0.005696816835552454
epoch2,obtain_coverage,16,0.5,6600,0.006490976084023714
epoch2,obtain_coverage,17,0.0,6800,0.01608043909072876
epoch2,obtain_coverage,17,0.1,6840,0.0014757042517885566
epoch2,obtain_coverage,17,0.25,6900,0.0012794481590390205
epoch2,obtain_coverage,17,0.5,7000,0.0074737584218382835
epoch2,obtain_coverage,18,0.0,7200,0.01543500367552042
epoch2,obtain_coverage,18,0.1,7240,0.002904475899413228
epoch2,obtain_coverage,18,0.25,7300,0.0069207786582410336
epoch2,obtain_coverage,18,0.5,7400,0.009052012115716934
epoch2,obtain_coverage,19,0.0,7600,0.029510732740163803
epoch2,obtain_coverage,19,0.1,7640,0.004837712738662958
epoch2,obtain_coverage,19,0.25,7700,0.004092720337212086
epoch2,obtain_coverage,19,0.5,7800,0.004510259255766869
epoch3,treechop,5,0.0,11352,0.009433716535568237
epoch3,treechop,5,0.1,11553,0.01833678036928177
epoch3,treechop,5,0.25,11855,0.013283302076160908
epoch3,treechop,5,0.5,12358,0.004723004996776581
epoch3,treechop,7,0.0,15807,0.010796221904456615
epoch3,treechop,7,0.1,16008,0.006177871488034725
epoch3,treechop,7,0.25,16310,0.0023563208524137735
epoch3,treechop,7,0.5,16813,0.012341359630227089
epoch3,treechop,12,0.0,26736,0.018385492265224457
epoch3,treechop,12,0.1,26980,0.0009343252168036997
epoch3,treechop,12,0.25,27345,0.0035788891837000847
epoch3,treechop,12,0.5,27954,0.007076144218444824
epoch3,treechop,15,0.0,33352,0.006879401858896017
epoch3,treechop,15,0.1,33566,0.00650004344061017
epoch3,treechop,15,0.25,33886,0.005899532698094845
epoch3,treechop,15,0.5,34421,0.006589850410819054
epoch3,treechop,16,0.0,35491,0.012479269877076149
epoch3,treechop,16,0.1,35795,0.002016862854361534
epoch3,treechop,16,0.25,36250,0.0025927675887942314
epoch3,treechop,16,0.5,37009,0.0029769304674118757
epoch3,treechop,18,0.0,42663,0.012538106180727482
epoch3,treechop,18,0.1,42919,0.009045298211276531
epoch3,treechop,18,0.25,43302,0.010071066208183765
epoch3,treechop,18,0.5,43941,0.012813664972782135
epoch3,treechop,33,0.0,72013,0.009205948561429977
epoch3,treechop,33,0.1,72228,0.014608860947191715
epoch3,treechop,33,0.25,72551,0.00043633850873447955
epoch3,treechop,33,0.5,73089,0.004768481012433767
epoch3,treechop,37,0.0,80473,0.0068847560323774815
epoch3,treechop,37,0.1,80667,0.0032670721411705017
epoch3,treechop,37,0.25,80959,0.005698859691619873
epoch3,treechop,37,0.5,81445,0.004110589157789946
epoch3,treechop,45,0.0,98880,0.0068289912305772305
epoch3,treechop,45,0.1,99033,0.009671945124864578
epoch3,treechop,45,0.25,99262,0.002293997211381793
epoch3,treechop,45,0.5,99644,0.005484859459102154
epoch3,treechop,52,0.0,110292,0.006778353359550238
epoch3,treechop,52,0.1,110460,0.005699072498828173
epoch3,treechop,52,0.25,110712,0.0068781254813075066
epoch3,treechop,52,0.5,111132,0.0006146951345726848
epoch3,treechop,55,0.0,115879,0.0035715519916266203
epoch3,treechop,55,0.1,116032,0.0015097230207175016
epoch3,treechop,55,0.25,116261,0.005187458824366331
epoch3,treechop,55,0.5,116643,0.0035461722873151302
epoch3,treechop,66,0.0,139059,0.007653513923287392
epoch3,treechop,66,0.1,139236,0.005049674306064844
epoch3,treechop,66,0.25,139501,0.005060633644461632
epoch3,treechop,66,0.5,139942,0.001772874384187162
epoch3,treechop,71,0.0,148789,0.013053081929683685
epoch3,treechop,71,0.1,149042,0.007939085364341736
epoch3,treechop,71,0.25,149421,0.010056287981569767
epoch3,treechop,71,0.5,150054,0.0031206083949655294
epoch3,treechop,75,0.0,159717,0.01896681636571884
epoch3,treechop,75,0.1,159995,0.009049803018569946
epoch3,treechop,75,0.25,160411,0.013479256071150303
epoch3,treechop,75,0.5,161105,0.006547363009303808
epoch3,treechop,80,0.0,173175,0.026329295709729195
epoch3,treechop,80,0.1,173438,0.002984201069921255
epoch3,treechop,80,0.25,173833,0.017647165805101395
epoch3,treechop,80,0.5,174490,0.006162347737699747
epoch3,treechop,83,0.0,180856,0.030239516869187355
epoch3,treechop,83,0.1,181108,0.021296299993991852
epoch3,treechop,83,0.25,181487,0.002892256248742342
epoch3,treechop,83,0.5,182118,0.021443067118525505
epoch3,treechop,86,0.0,189843,0.0220110472291708
epoch3,treechop,86,0.1,190092,0.007289494387805462
epoch3,treechop,86,0.25,190467,0.01984759233891964
epoch3,treechop,86,0.5,191090,0.005292333662509918
epoch3,treechop,90,0.0,200566,0.012334267608821392
epoch3,treechop,90,0.1,200824,0.0018074569525197148
epoch3,treechop,90,0.25,201211,0.006386837922036648
epoch3,treechop,90,0.5,201856,0.013105061836540699
epoch3,treechop,92,0.0,206034,0.012044710107147694
epoch3,treechop,92,0.1,206344,0.001592532848007977
epoch3,treechop,92,0.25,206808,0.0025526760146021843
epoch3,treechop,92,0.5,207582,0.0034527666866779327
epoch3,treechop,96,0.0,214618,0.007772700861096382
epoch3,treechop,96,0.1,214816,0.005100911948829889
epoch3,treechop,96,0.25,215114,0.002525083255022764
epoch3,treechop,96,0.5,215610,0.00184342497959733
epoch3,treechop,116,0.0,259771,0.001898198272101581
epoch3,treechop,116,0.1,259931,0.025969160720705986
epoch3,treechop,116,0.25,260172,0.021747834980487823
epoch3,treechop,116,0.5,260573,0.0006939308368600905
epoch3,treechop,118,0.0,263031,0.0002817292115651071
epoch3,treechop,118,0.1,263169,0.002597467740997672
epoch3,treechop,118,0.25,263375,0.0036015936639159918
epoch3,treechop,118,0.5,263720,0.005326746962964535
epoch3,treechop,122,0.0,269372,0.004231307189911604
epoch3,treechop,122,0.1,269551,0.004140846896916628
epoch3,treechop,122,0.25,269818,0.0021898571867495775
epoch3,treechop,122,0.5,270265,0.0006688665016554296
epoch3,treechop,124,0.0,273100,0.0029058202635496855
epoch3,treechop,124,0.1,273257,0.006014671176671982
epoch3,treechop,124,0.25,273493,0.007332336623221636
epoch3,treechop,124,0.5,273886,0.008926693350076675
epoch3,treechop,125,0.0,274673,0.008048661053180695
epoch3,treechop,125,0.1,274823,0.008428767323493958
epoch3,treechop,125,0.25,275049,0.002709785010665655
epoch3,treechop,125,0.5,275425,0.0033884586300700903
epoch3,treechop,134,0.0,289660,0.0025761383585631847
epoch3,treechop,134,0.1,289843,0.007264416199177504
epoch3,treechop,134,0.25,290117,0.0009216885664500296
epoch3,treechop,134,0.5,290574,0.00596757372841239
epoch3,treechop,135,0.0,291490,0.0036122347228229046
epoch3,treechop,135,0.1,291679,0.009397689253091812
epoch3,treechop,135,0.25,291962,0.003946640994399786
epoch3,treechop,135,0.5,292434,0.0038826705422252417
epoch3,treechop,138,0.0,296663,0.006824603769928217
epoch3,treechop,138,0.1,296858,0.010996166616678238
epoch3,treechop,138,0.25,297150,0.013210670091211796
epoch3,treechop,138,0.5,297637,0.006937721278518438
epoch3,treechop,145,0.0,311140,0.02357880212366581
epoch3,treechop,145,0.1,311307,0.005491768475621939
epoch3,treechop,145,0.25,311557,0.0004590658936649561
epoch3,treechop,145,0.5,311974,0.021689433604478836
epoch3,treechop,149,0.0,323333,0.010602249763906002
epoch3,treechop,149,0.1,323572,0.008687397465109825
epoch3,treechop,149,0.25,323930,0.0018238963093608618
epoch3,treechop,149,0.5,324527,0.003660329384729266
epoch3,treechop,154,0.0,333986,0.006301615387201309
epoch3,treechop,154,0.1,334138,0.014201420359313488
epoch3,treechop,154,0.25,334366,0.0025675531942397356
epoch3,treechop,154,0.5,334745,0.001379281748086214
epoch3,treechop,156,0.0,337454,0.008606115356087685
epoch3,treechop,156,0.1,337649,0.036502253264188766
epoch3,treechop,156,0.25,337942,0.004562219604849815
epoch3,treechop,156,0.5,338429,0.003717964282259345
epoch3,treechop,158,0.0,341211,0.008998487144708633
epoch3,treechop,158,0.1,341562,0.01960180513560772
epoch3,treechop,158,0.25,342088,0.01165219210088253
epoch3,treechop,158,0.5,342965,0.0013766050105914474
epoch3,treechop,170,0.0,364588,0.005317062139511108
epoch3,treechop,170,0.1,364739,0.008180814795196056
epoch3,treechop,170,0.25,364966,0.003752219257876277
epoch3,treechop,170,0.5,365344,0.003945707343518734
epoch3,treechop,176,0.0,375082,0.012862995266914368
epoch3,treechop,176,0.1,375305,0.003555599134415388
epoch3,treechop,176,0.25,375639,0.005100159905850887
epoch3,treechop,176,0.5,376196,0.006905567832291126
epoch3,treechop,185,0.0,393144,0.014180467464029789
epoch3,treechop,185,0.1,393300,0.0015724189579486847
epoch3,treechop,185,0.25,393535,0.0009474727557972074
epoch3,treechop,185,0.5,393926,0.0009786818409338593
epoch3,treechop,187,0.0,396784,0.009820610284805298
epoch3,treechop,187,0.1,397110,0.026592832058668137
epoch3,treechop,187,0.25,397598,0.012173585593700409
epoch3,treechop,187,0.5,398412,0.022742681205272675
epoch3,treechop,188,0.0,400041,0.01628687232732773
epoch3,treechop,188,0.1,400420,0.006989270448684692
epoch3,treechop,188,0.25,400987,0.008115583099424839
epoch3,treechop,188,0.5,401934,0.007497689221054316
epoch3,treechop,190,0.0,405912,0.02206404320895672
epoch3,treechop,190,0.1,406123,0.020610125735402107
epoch3,treechop,190,0.25,406440,0.00961771048605442
epoch3,treechop,190,0.5,406969,0.0034399928990751505
epoch3,treechop,194,0.0,415139,0.012254320085048676
epoch3,treechop,194,0.1,415344,0.0025848224759101868
epoch3,treechop,194,0.25,415651,0.005390767473727465
epoch3,treechop,194,0.5,416163,0.004539183806627989
epoch3,obtain_spawn,ep001_1784633250670,0.0,0,0.005966689437627792
epoch3,obtain_spawn,ep001_1784633396270,0.0,0,0.004707767628133297
epoch3,obtain_spawn,ep001_1784633525602,0.0,0,0.003070532577112317
epoch3,obtain_spawn,ep001_1784647041967,0.0,0,0.0006077275611460209
epoch3,obtain_spawn,ep001_1784647176868,0.0,0,0.005650324746966362
epoch3,obtain_spawn,ep001_1784647301681,0.0,0,0.006996391341090202
epoch3,obtain_spawn,ep001_1784647444573,0.0,0,0.002736038761213422
epoch3,obtain_spawn,ep001_1784647592008,0.0,0,0.02683231048285961
epoch3,obtain_spawn,ep001_1784647708743,0.0,0,0.0030671979766339064
epoch3,obtain_spawn,ep001_1784647828624,0.0,0,0.004918654449284077
epoch3,obtain_spawn,ep001_1784647943879,0.0,0,0.0039861467666924
epoch3,obtain_coverage,0,0.0,0,0.00564494589343667
epoch3,obtain_coverage,0,0.1,40,0.009218504652380943
epoch3,obtain_coverage,0,0.25,100,0.0043181986548006535
epoch3,obtain_coverage,0,0.5,200,0.000507768418174237
epoch3,obtain_coverage,1,0.0,400,0.0023364191874861717
epoch3,obtain_coverage,1,0.1,440,0.0014813588932156563
epoch3,obtain_coverage,1,0.25,500,0.00036673364229500294
epoch3,obtain_coverage,1,0.5,600,0.007883850485086441
epoch3,obtain_coverage,2,0.0,800,0.019219350069761276
epoch3,obtain_coverage,2,0.1,840,0.0031617970671504736
epoch3,obtain_coverage,2,0.25,900,0.004483042284846306
epoch3,obtain_coverage,2,0.5,1000,0.0018564906204119325
epoch3,obtain_coverage,3,0.0,1200,0.017247704789042473
epoch3,obtain_coverage,3,0.1,1240,0.002494002226740122
epoch3,obtain_coverage,3,0.25,1300,0.00614072335883975
epoch3,obtain_coverage,3,0.5,1400,4.823976632906124e-05
epoch3,obtain_coverage,4,0.0,1600,0.010767990723252296
epoch3,obtain_coverage,4,0.1,1640,0.0034691242035478354
epoch3,obtain_coverage,4,0.25,1700,0.0007649085018783808
epoch3,obtain_coverage,4,0.5,1800,0.0013726011384278536
epoch3,obtain_coverage,5,0.0,2000,0.0026646575424820185
epoch3,obtain_coverage,5,0.1,2040,0.0015838146209716797
epoch3,obtain_coverage,5,0.25,2100,0.0015009678900241852
epoch3,obtain_coverage,5,0.5,2200,0.012876730412244797
epoch3,obtain_coverage,6,0.0,2400,0.003225908149033785
epoch3,obtain_coverage,6,0.1,2440,0.00888791959732771
epoch3,obtain_coverage,6,0.25,2500,0.014241773635149002
epoch3,obtain_coverage,6,0.5,2600,0.0022896924056112766
epoch3,obtain_coverage,7,0.0,2800,0.003022427437826991
epoch3,obtain_coverage,7,0.1,2840,0.002561987843364477
epoch3,obtain_coverage,7,0.25,2900,0.003950989805161953
epoch3,obtain_coverage,7,0.5,3000,0.005440061911940575
epoch3,obtain_coverage,8,0.0,3200,0.001062006806023419
epoch3,obtain_coverage,8,0.1,3240,0.0012204517843201756
epoch3,obtain_coverage,8,0.25,3300,0.008075720630586147
epoch3,obtain_coverage,8,0.5,3400,0.004382386803627014
epoch3,obtain_coverage,9,0.0,3600,0.01211799681186676
epoch3,obtain_coverage,9,0.1,3640,0.008635285310447216
epoch3,obtain_coverage,9,0.25,3700,0.0012870554346591234
epoch3,obtain_coverage,9,0.5,3800,0.006673668976873159
epoch3,obtain_coverage,10,0.0,4000,0.003753616940230131
epoch3,obtain_coverage,10,0.1,4040,0.006595391780138016
epoch3,obtain_coverage,10,0.25,4100,0.005916538182646036
epoch3,obtain_coverage,10,0.5,4200,0.004302591551095247
epoch3,obtain_coverage,11,0.0,4400,0.0007807530928403139
epoch3,obtain_coverage,11,0.1,4440,0.006291531026363373
epoch3,obtain_coverage,11,0.25,4500,0.007194851990789175
epoch3,obtain_coverage,11,0.5,4600,0.003913357853889465
